gercek_ziyaretci,yorum_sayisi,ortalama_puan,uygulanan_beta,temp,prcp,snow,rain,wspd,rhum,tatil_mi,ay,hafta_indeksi,Lokasyon Adı,Rakım (m),En Yakın Hastane,Has. Mesafe (km),Ort. Eğim (%),Ziyaretci_2022,Ziyaretci_2023,Ziyaretci_2024,Ziyaretci_2025,Has. Varış Süresi (Dk),Yol Türü & Yüzey Durumu_14 km Asfalt + 12 km Stabilize + Yaya,Yol Türü & Yüzey Durumu_20 km Asfalt + 6 km Stabilize,Yol Türü & Yüzey Durumu_56 km Asfalt + 20-25 km Toprak,Yol Türü & Yüzey Durumu_Asfalt (Dar ve Yüksek Virajlı),Yol Türü & Yüzey Durumu_Tamamı Asfalt,Yol Türü & Yüzey Durumu_Tamamı Asfalt (Eğimli Tırmanış),Yol Türü & Yüzey Durumu_Tamamı Asfalt (Virajlı),Bölge_Batı Karadeniz,Bölge_Doğu Karadeniz,Bölge_Orta Karadeniz
1491,4,4.25,372.67,20.61,11.56,0.0,11.56,7.0,70.89,0,6,127,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
3726,10,4.08,372.67,23.77,0.76,0.0,0.76,8.73,62.34,1,6,128,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
3354,9,4.5,372.67,25.0,0.22,0.0,0.22,9.14,62.45,1,6,129,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
7826,21,3.5,372.67,24.14,0.0,0.0,0.0,11.65,64.25,0,6,130,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
12670,34,4.53,372.67,23.92,0.93,0.0,0.93,12.75,62.47,0,7,131,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
3727,10,4.4,372.67,25.27,13.55,0.0,13.55,11.55,66.39,0,7,132,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
5218,14,3.78,372.67,26.49,2.1,0.0,2.1,10.42,68.91,1,7,133,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
9316,25,4.18,372.67,27.78,2.04,0.0,2.04,10.53,66.29,0,7,134,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
7082,19,4.75,372.67,25.6,16.65,0.0,16.65,9.98,65.72,0,8,135,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
8943,24,4.31,372.67,25.42,0.53,0.0,0.53,10.98,61.77,0,8,136,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
12670,34,4.35,372.67,26.06,0.15,0.0,0.15,11.49,65.66,0,8,137,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
7827,21,4.72,372.67,25.87,0.0,0.0,0.0,10.26,60.51,0,8,138,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
13789,37,4.77,372.67,26.52,13.55,0.0,13.55,10.9,66.53,1,8,139,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
11553,31,4.42,372.67,25.51,1.23,0.0,1.23,8.94,70.88,0,9,140,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
8944,24,4.65,372.67,24.5,3.52,0.0,3.52,8.66,71.48,0,9,141,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
11181,30,4.52,372.67,25.48,3.06,0.0,3.06,8.02,66.38,0,9,142,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
5590,15,4.04,372.67,20.02,56.0,0.0,56.0,7.77,74.77,0,9,143,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
4099,11,4.03,372.67,21.09,27.72,0.0,27.72,6.97,70.14,0,10,144,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
1864,5,4.75,372.67,20.24,12.32,0.0,12.32,5.74,69.94,0,10,145,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
4472,12,4.27,372.67,20.04,7.16,0.0,7.16,6.92,73.74,0,10,146,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
1864,5,5.0,372.67,13.35,47.44,0.0,47.44,9.35,71.9,0,10,147,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
2236,6,4.62,372.67,13.03,10.26,0.0,10.26,5.4,74.58,1,10,148,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
1491,4,3.17,372.67,12.48,9.34,0.0,9.34,6.37,74.18,0,11,149,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
746,2,4.0,372.67,9.6,3.69,0.0,3.69,6.77,73.31,0,11,150,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
1490,4,4.75,372.67,10.77,11.03,0.0,11.03,4.43,83.17,0,11,151,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
1491,4,4.33,372.67,11.29,64.48,0.0,64.48,11.85,74.22,0,11,152,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
373,1,5.0,372.67,6.0,12.36,0.0,12.36,6.6,72.37,0,12,153,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
373,1,5.0,372.67,9.28,3.36,0.0,3.36,5.77,73.44,0,12,154,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
746,2,5.0,372.67,7.79,15.03,0.0,15.03,8.41,71.8,0,12,155,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
746,2,5.0,372.67,8.27,1.33,0.0,1.33,7.2,73.96,0,12,156,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
0,0,,372.67,8.86,10.71,0.0,10.71,8.93,76.92,1,1,157,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
0,0,,306.83,6.7,7.39,0.0,7.39,6.68,72.33,0,1,158,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
296,1,5.0,295.86,8.75,4.79,0.0,4.79,5.7,72.89,0,1,159,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
296,1,5.0,295.86,6.27,20.69,0.0,20.69,8.83,80.41,0,1,160,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
0,0,,295.86,7.71,9.07,0.0,9.07,4.62,78.12,0,1,161,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
888,3,3.33,295.86,7.39,0.37,0.0,0.37,4.37,73.82,0,2,162,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
296,1,5.0,295.86,3.62,25.27,0.0,25.27,10.77,78.72,0,2,163,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
592,2,5.0,295.86,5.41,17.72,0.0,17.72,7.46,79.54,0,2,164,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
0,0,,295.86,-0.26,36.26,21.96,14.3,11.33,76.34,0,2,165,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
296,1,4.0,295.86,4.02,6.06,1.71,4.35,5.95,72.72,0,3,166,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
592,2,4.0,295.86,7.66,1.08,0.0,1.08,6.19,67.33,0,3,167,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
296,1,5.0,295.86,16.12,0.0,0.0,0.0,5.94,50.07,0,3,168,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
888,3,5.0,295.86,6.71,6.3,0.0,6.3,10.41,74.04,1,3,169,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
592,2,5.0,295.86,14.17,4.81,0.0,4.81,5.32,72.32,1,4,170,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
5327,18,4.7,295.86,11.89,17.35,0.0,17.35,6.83,81.4,0,4,171,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
1776,6,5.0,295.86,5.13,42.31,0.0,42.31,9.34,77.97,0,4,172,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
2960,10,4.67,295.86,11.65,6.55,0.0,6.55,6.93,77.92,1,4,173,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
1184,4,3.67,295.86,12.44,16.39,0.0,16.39,8.34,81.71,1,5,174,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
1776,6,5.0,295.86,11.76,9.62,0.0,9.62,8.42,76.57,0,5,175,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
888,3,5.0,295.86,15.75,13.15,0.0,13.15,7.02,77.87,0,5,176,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
2071,7,4.33,295.86,15.03,7.08,0.0,7.08,8.87,71.6,1,5,177,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
2664,9,4.92,295.86,18.93,0.48,0.0,0.48,8.07,63.78,0,5,178,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
2664,9,4.75,295.86,17.83,2.45,0.0,2.45,9.86,71.57,1,6,179,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
6804,23,4.24,295.86,20.28,0.19,0.0,0.19,8.31,61.05,1,6,180,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
5918,20,4.72,295.86,21.39,1.71,0.0,1.71,11.63,66.33,0,6,181,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
7100,24,4.2,295.86,20.86,3.67,0.0,3.67,10.11,60.94,0,6,182,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
7692,26,3.78,295.86,22.06,26.06,0.0,26.06,9.82,57.35,0,7,183,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
7396,25,4.55,295.86,21.87,26.41,0.0,26.41,10.66,65.17,0,7,184,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
7101,24,4.42,295.86,25.78,0.0,0.0,0.0,12.97,65.33,1,7,185,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
7693,26,4.29,295.86,25.65,1.75,0.0,1.75,11.22,61.59,0,7,186,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
13609,46,4.39,295.86,27.03,0.0,0.0,0.0,10.57,64.66,0,7,187,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
13610,46,4.18,295.86,27.02,4.45,0.0,4.45,13.41,67.61,0,8,188,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
16271,55,4.37,295.86,26.62,0.0,0.0,0.0,12.81,62.07,0,8,189,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
14201,48,4.33,295.86,24.69,0.0,0.0,0.0,10.97,59.94,0,8,190,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
12723,43,4.59,295.86,24.16,2.85,0.0,2.85,12.84,66.18,1,8,191,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
10355,35,4.67,295.86,23.82,0.0,0.0,0.0,10.54,64.91,0,9,192,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
7398,25,4.67,295.86,23.41,8.78,0.0,8.78,11.57,69.48,0,9,193,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
8284,28,4.22,295.86,20.95,41.57,0.0,41.57,8.88,69.63,0,9,194,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
3256,11,4.73,295.86,18.69,8.93,0.0,8.93,10.19,68.07,0,9,195,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
2072,7,4.8,295.86,17.43,9.22,0.0,9.22,8.84,68.34,0,10,196,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
4439,15,4.5,295.86,17.95,10.47,0.0,10.47,8.63,74.1,0,10,197,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
2959,10,4.4,295.86,16.1,29.72,0.0,29.72,5.69,72.41,0,10,198,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
2072,7,4.93,295.86,14.86,26.57,0.0,26.57,7.1,76.76,0,10,199,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
888,3,4.67,295.86,16.27,19.7,0.0,19.7,5.01,77.56,1,10,200,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
2072,7,4.2,295.86,14.07,16.94,0.0,16.94,5.86,74.36,0,11,201,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
1480,5,4.75,295.86,14.23,0.0,0.0,0.0,4.01,83.54,0,11,202,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
2959,10,4.56,295.86,12.27,21.15,0.0,21.15,6.87,79.75,0,11,203,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
888,3,5.0,295.86,14.87,0.49,0.0,0.49,5.44,59.05,0,11,204,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
1480,5,3.83,295.86,12.75,12.46,0.0,12.46,4.36,75.84,0,12,205,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
1480,5,3.88,295.86,11.21,1.29,0.0,1.29,4.61,78.57,0,12,206,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
592,2,4.5,295.86,9.45,24.87,0.0,24.87,5.73,84.88,0,12,207,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
592,2,5.0,295.86,6.22,14.49,0.0,14.49,4.55,84.65,0,12,208,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
296,1,5.0,295.86,5.87,30.24,0.0,30.24,7.3,84.28,1,1,209,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
0,0,,295.86,4.13,13.5,0.0,13.5,11.28,70.68,0,1,210,Şahinkaya Kanyonu,188,Vezirköprü D.H.,18.0,0.62,150000,165000,180000,200000,37.5,0,0,0,0,0,0,1,0,0,1
0,0,,357.14,-5.14,39.62,39.62,0.0,9.45,74.89,0,1,1,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,357.14,-2.49,10.02,10.02,0.0,11.79,59.24,0,1,2,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,357.14,-6.68,66.3,66.3,0.0,9.86,76.09,0,1,3,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,357.14,-7.77,45.9,45.9,0.0,11.55,65.04,0,1,4,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,357.14,-7.08,19.53,19.53,0.0,9.41,67.13,0,2,5,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,357.14,-4.08,26.42,26.42,0.0,11.27,67.16,0,2,6,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
714,2,5.0,357.14,-3.49,15.71,15.71,0.0,9.77,67.68,0,2,7,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,357.14,-3.27,1.13,1.13,0.0,6.11,67.14,0,2,8,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
357,1,4.0,357.14,1.23,10.62,9.09,1.53,9.11,69.52,0,3,9,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,357.14,-2.68,44.44,44.44,0.0,9.83,74.47,0,3,10,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,357.14,-6.84,51.42,51.42,0.0,8.37,80.58,0,3,11,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,357.14,-8.27,41.6,41.6,0.0,7.06,80.8,0,3,12,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,357.14,-4.77,16.25,16.25,0.0,7.09,77.98,0,3,13,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,357.14,4.99,0.53,0.53,0.0,11.28,52.06,0,4,14,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,357.14,4.39,25.55,0.37,25.18,9.48,67.65,0,4,15,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,357.14,1.63,29.62,29.62,0.0,9.25,68.73,1,4,16,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,357.14,6.36,4.35,3.24,1.11,7.03,69.14,1,4,17,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,357.14,6.39,23.52,0.0,23.52,6.26,77.45,1,5,18,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1071,3,4.33,357.14,2.81,41.48,12.52,28.96,6.65,85.44,0,5,19,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
357,1,4.0,357.14,5.56,3.88,0.41,3.47,7.39,72.23,1,5,20,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,357.14,6.61,28.79,6.51,22.28,9.24,71.22,0,5,21,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
357,1,5.0,357.14,8.66,3.88,0.0,3.88,6.93,71.7,0,6,22,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
714,2,5.0,357.14,14.01,3.28,0.0,3.28,6.56,67.04,0,6,23,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
357,1,5.0,357.14,12.83,21.77,0.0,21.77,6.81,76.47,0,6,24,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
0,0,,357.14,11.54,20.76,0.0,20.76,5.95,82.97,0,6,25,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1071,3,5.0,357.14,9.92,62.79,0.0,62.79,7.41,83.47,0,6,26,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
714,2,5.0,357.14,11.5,13.5,0.0,13.5,6.93,81.26,1,7,27,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
357,1,5.0,357.14,13.94,10.72,0.0,10.72,7.3,75.47,1,7,28,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
2142,6,4.6,357.14,12.97,12.23,0.0,12.23,7.88,81.04,0,7,29,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
2142,6,5.0,357.14,11.46,16.61,0.0,16.61,8.88,78.57,0,7,30,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
2499,7,4.8,357.14,14.32,5.08,0.0,5.08,6.47,77.15,0,8,31,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1428,4,4.75,357.14,15.71,11.06,0.0,11.06,6.58,79.01,0,8,32,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1785,5,4.75,357.14,16.4,16.07,0.0,16.07,7.2,74.29,0,8,33,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
3927,11,4.78,357.14,16.84,6.38,0.0,6.38,7.34,69.73,0,8,34,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
1428,4,4.75,357.14,18.59,0.15,0.0,0.15,7.39,61.57,1,9,35,Şaşvat karagöl,1630,Şavşat D.H.,25.0,2.92,35000,40000,44000,46000,37.5,0,0,0,0,1,0,0,0,1,0
